Ti,Variable_tp,Variable_pet,Variable_t2mmin,Variable_t2mmax,Variable_t2m
1999-12-27T00:00:00.0,0.006464152458136141,-0.12601518630981445,274.6758523494887,276.74156414168954,275.5310986337112
1999-12-28T00:00:00.0,0.0016668933035361988,-0.05575701966881752,271.29806955062276,274.8902639530169,273.6957993109736
1999-12-29T00:00:00.0,0.00025548104423478435,-0.014680285006761551,268.81153498433304,271.75249414317506,270.86537946763207
1999-12-30T00:00:00.0,3.8563176758543705e-6,-0.007945691235363483,256.5964739295995,266.96503505544086,261.8492248646668
1999-12-31T00:00:00.0,5.880884413045351e-5,-0.04534425958991051,255.71482621658424,264.95212612082537,260.17993452600416
2000-01-01T00:00:00.0,0.006717705343532998,-0.08092114329338074,263.1248272310552,272.04691007637797,267.85975014230297
2000-01-02T00:00:00.0,0.0010932660533171656,-0.10853032767772675,267.0930419829204,278.4168548050778,274.3543016144712
2000-01-03T00:00:00.0,0.0021431485330936084,-0.1658189743757248,270.47242486837985,279.288901998532,276.2682718613889
2000-01-04T00:00:00.0,0.0,-0.36382612586021423,270.9812524051109,277.94322917340355,275.6703061673453
2000-01-05T00:00:00.0,0.0009428696650388702,-0.0805790051817894,270.3380175945263,280.1897507506692,274.1454903140202
2000-01-06T00:00:00.0,0.00305323949811509,-0.22148293256759644,275.7527106269102,281.1978053045704,279.84693219801306
2000-01-07T00:00:00.0,2.120974704666878e-5,-0.5016986727714539,275.89191816054415,281.05699768434295,278.55612900898655
2000-01-08T00:00:00.0,0.00018606732652415303,-0.609641969203949,278.39285350617536,281.5594248747001,280.16681617616234
2000-01-09T00:00:00.0,0.0,-0.07156587392091751,273.34938056348216,278.45045662354113,276.7981005346596
2000-01-10T00:00:00.0,2.6994223560450337e-5,-0.21034161746501923,272.2677220262802,279.2681008728166,275.58403483184605
2000-01-11T00:00:00.0,4.3383573540722864e-5,-0.11920268833637238,276.48875045991747,279.4425103115075,278.0367675688482
2000-01-12T00:00:00.0,0.00044347652954002115,-0.10869089514017105,276.4759497671695,279.57691758536095,278.0184332432977
2000-01-13T00:00:00.0,3.181462062684659e-5,-0.11869315803050995,273.4709871445877,277.6008106423958,275.5829014371757
